StateFIPS,State,Year,Sex,Value
44,Rhode Island,2011,Female,28.0
44,Rhode Island,2012,Male,11.9
44,Rhode Island,2012,Female,26.0
44,Rhode Island,2013,Male,11.0
44,Rhode Island,2013,Female,29.2
44,Rhode Island,2014,Male,10.8
44,Rhode Island,2014,Female,26.7
44,Rhode Island,2015,Male,8.8
44,Rhode Island,2015,Female,31.7
44,Rhode Island,2016,Male,8.8
44,Rhode Island,2016,Female,25.3
44,Rhode Island,2017,Male,8.0
44,Rhode Island,2017,Female,22.7
44,Rhode Island,2018,Male,11.6
44,Rhode Island,2018,Female,23.6
44,Rhode Island,2019,Male,9.1
44,Rhode Island,2019,Female,22.8
44,Rhode Island,2020,Male,9.2
44,Rhode Island,2020,Female,20.3
45,South Carolina,2011,Male,5.6
45,South Carolina,2011,Female,18.3
45,South Carolina,2012,Male,5.8
45,South Carolina,2012,Female,17.8
45,South Carolina,2013,Male,6.4
45,South Carolina,2013,Female,17.9
45,South Carolina,2014,Male,6.5
45,South Carolina,2014,Female,16.8
45,South Carolina,2015,Male,6.3
45,South Carolina,2015,Female,16.5
45,South Carolina,2016,Male,5.9
45,South Carolina,2016,Female,15.6
45,South Carolina,2017,Male,6.1
45,South Carolina,2017,Female,14.3
45,South Carolina,2018,Male,5.2
45,South Carolina,2018,Female,14.6
45,South Carolina,2019,Male,5.9
45,South Carolina,2019,Female,13.7
45,South Carolina,2020,Male,4.0
45,South Carolina,2020,Female,12.1
46,South Dakota,2011,Male,5.6
46,South Dakota,2011,Female,20.3
