"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"34","New Jersey","2013","18.1","",,"Female"
"34","New Jersey","2014","25.6","",,"Male"
"34","New Jersey","2014","18.4","",,"Female"
"34","New Jersey","2015","27.4","",,"Male"
"34","New Jersey","2015","18.9","",,"Female"
"34","New Jersey","2016","26.6","",,"Male"
"34","New Jersey","2016","18.7","",,"Female"
"34","New Jersey","2017","26.2","",,"Male"
"34","New Jersey","2017","18.4","",,"Female"
"34","New Jersey","2018","27.5","",,"Male"
"34","New Jersey","2018","18.4","",,"Female"
"34","New Jersey","2019","26.4","",,"Male"
"34","New Jersey","2019","17.7","",,"Female"
"34","New Jersey","2020","24.0","",,"Male"
"34","New Jersey","2020","15.3","",,"Female"
"35","New Mexico","2011","15.4","",,"Male"
"35","New Mexico","2011","12.4","",,"Female"
"35","New Mexico","2012","19.3","",,"Male"
"35","New Mexico","2012","15.9","",,"Female"
"35","New Mexico","2013","16.5","",,"Male"
"35","New Mexico","2013","13.5","",,"Female"
"35","New Mexico","2014","19.7","",,"Male"
"35","New Mexico","2014","15.7","",,"Female"
"35","New Mexico","2015","17.3","",,"Male"
"35","New Mexico","2015","13.1","",,"Female"
"35","New Mexico","2016","16.4","",,"Male"
"35","New Mexico","2016","14.0","",,"Female"
"35","New Mexico","2017","17.2","",,"Male"
"35","New Mexico","2017","12.2","",,"Female"
"35","New Mexico","2018","17.0","",,"Male"
"35","New Mexico","2018","13.2","",,"Female"
"35","New Mexico","2019","18.5","",,"Male"
"35","New Mexico","2019","11.8","",,"Female"
"35","New Mexico","2020","15.5","",,"Male"
"35","New Mexico","2020","10.5","",,"Female"
"36","New York","2011","26.8","",,"Male"
"36","New York","2011","18.2","",,"Female"
"36","New York","2012","26.3","",,"Male"
"36","New York","2012","17.8","",,"Female"
