"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"28","Mississippi","2019","10.9","",,"Female"
"28","Mississippi","2020","4.0","",,"Male"
"28","Mississippi","2020","10.2","",,"Female"
"29","Missouri","2011","6.3","",,"Male"
"29","Missouri","2011","18.2","",,"Female"
"29","Missouri","2012","6.8","",,"Male"
"29","Missouri","2012","17.5","",,"Female"
"29","Missouri","2013","6.1","",,"Male"
"29","Missouri","2013","17.1","",,"Female"
"29","Missouri","2014","7.0","",,"Male"
"29","Missouri","2014","17.6","",,"Female"
"29","Missouri","2015","5.9","",,"Male"
"29","Missouri","2015","18.2","",,"Female"
"29","Missouri","2016","6.0","",,"Male"
"29","Missouri","2016","18.0","",,"Female"
"29","Missouri","2017","6.2","",,"Male"
"29","Missouri","2017","17.2","",,"Female"
"29","Missouri","2018","6.6","",,"Male"
"29","Missouri","2018","17.3","",,"Female"
"29","Missouri","2019","6.3","",,"Male"
"29","Missouri","2019","16.9","",,"Female"
"29","Missouri","2020","6.6","",,"Male"
"29","Missouri","2020","14.9","",,"Female"
"30","Montana","2011","6.7","",,"Male"
"30","Montana","2011","24.3","",,"Female"
"30","Montana","2012","8.7","",,"Male"
"30","Montana","2012","20.4","",,"Female"
"30","Montana","2013","7.0","",,"Male"
"30","Montana","2013","21.7","",,"Female"
"30","Montana","2014","9.1","",,"Male"
"30","Montana","2014","18.7","",,"Female"
"30","Montana","2015","7.6","",,"Male"
"30","Montana","2015","22.7","",,"Female"
"30","Montana","2016","7.8","",,"Male"
"30","Montana","2016","18.7","",,"Female"
"30","Montana","2017","7.8","",,"Male"
"30","Montana","2017","20.3","",,"Female"
"30","Montana","2018","9.5","",,"Male"
"30","Montana","2018","19.3","",,"Female"
"30","Montana","2019","10.0","",,"Male"
"30","Montana","2019","18.2","",,"Female"
"30","Montana","2020","7.5","",,"Male"
"30","Montana","2020","18.4","",,"Female"
"31","Nebraska","2011","5.8","",,"Male"
"31","Nebraska","2011","21.0","",,"Female"
"31","Nebraska","2012","7.9","",,"Male"
"31","Nebraska","2012","21.2","",,"Female"
"31","Nebraska","2013","7.5","",,"Male"
"31","Nebraska","2013","22.0","",,"Female"
"31","Nebraska","2014","6.2","",,"Male"
"31","Nebraska","2014","20.0","",,"Female"
"31","Nebraska","2015","7.3","",,"Male"
"31","Nebraska","2015","22.6","",,"Female"
"31","Nebraska","2016","8.3","",,"Male"
"31","Nebraska","2016","23.1","",,"Female"
"31","Nebraska","2017","8.0","",,"Male"
"31","Nebraska","2017","24.8","",,"Female"
"31","Nebraska","2018","7.7","",,"Male"
"31","Nebraska","2018","27.3","",,"Female"
"31","Nebraska","2019","8.5","",,"Male"
"31","Nebraska","2019","21.8","",,"Female"
"31","Nebraska","2020","7.9","",,"Male"
"31","Nebraska","2020","22.6","",,"Female"
"32","Nevada","2011","7.1","",,"Male"
"32","Nevada","2011","26.3","",,"Female"
"32","Nevada","2012","6.9","",,"Male"
"32","Nevada","2012","23.8","",,"Female"
"32","Nevada","2013","8.2","",,"Male"
"32","Nevada","2013","23.8","",,"Female"
"32","Nevada","2014","7.6","",,"Male"
"32","Nevada","2014","28.0","",,"Female"
"32","Nevada","2015","7.6","",,"Male"
"32","Nevada","2015","23.6","",,"Female"
"32","Nevada","2016","6.9","",,"Male"
"32","Nevada","2016","20.2","",,"Female"
"32","Nevada","2017","6.2","",,"Male"
"32","Nevada","2017","21.4","",,"Female"
"32","Nevada","2018","7.0","",,"Male"
"32","Nevada","2018","20.9","",,"Female"
"32","Nevada","2019","5.9","",,"Male"
"32","Nevada","2019","17.2","",,"Female"
"33","New Hampshire","2011","7.5","",,"Male"
"33","New Hampshire","2011","21.6","",,"Female"
"33","New Hampshire","2012","9.2","",,"Male"
"33","New Hampshire","2012","27.9","",,"Female"
"33","New Hampshire","2013","7.9","",,"Male"
"33","New Hampshire","2013","25.7","",,"Female"
"33","New Hampshire","2014","9.4","",,"Male"
"33","New Hampshire","2014","24.5","",,"Female"
"33","New Hampshire","2015","6.8","",,"Male"
"33","New Hampshire","2015","23.4","",,"Female"
"33","New Hampshire","2016","8.1","",,"Male"
"33","New Hampshire","2016","23.4","",,"Female"
"33","New Hampshire","2017","6.8","",,"Male"
"33","New Hampshire","2017","18.9","",,"Female"
"33","New Hampshire","2018","7.8","",,"Male"
"33","New Hampshire","2018","21.8","",,"Female"
"33","New Hampshire","2019","5.5","",,"Male"
"33","New Hampshire","2019","19.7","",,"Female"
"33","New Hampshire","2020","6.5","",,"Male"
"33","New Hampshire","2020","18.2","",,"Female"
"34","New Jersey","2011","10.4","",,"Male"
"34","New Jersey","2011","27.4","",,"Female"
"34","New Jersey","2012","10.6","",,"Male"
"34","New Jersey","2012","27.9","",,"Female"
"34","New Jersey","2013","10.5","",,"Male"
"34","New Jersey","2013","29.7","",,"Female"
"34","New Jersey","2014","10.2","",,"Male"
"34","New Jersey","2014","28.3","",,"Female"
"34","New Jersey","2015","9.5","",,"Male"
"34","New Jersey","2015","28.6","",,"Female"
"34","New Jersey","2016","10.4","",,"Male"
"34","New Jersey","2016","29.4","",,"Female"
"34","New Jersey","2017","9.3","",,"Male"
"34","New Jersey","2017","26.3","",,"Female"
"34","New Jersey","2018","8.8","",,"Male"
"34","New Jersey","2018","26.7","",,"Female"
"34","New Jersey","2019","9.6","",,"Male"
"34","New Jersey","2019","25.7","",,"Female"
"34","New Jersey","2020","7.6","",,"Male"
"34","New Jersey","2020","19.9","",,"Female"
"35","New Mexico","2011","7.1","",,"Male"
"35","New Mexico","2011","21.1","",,"Female"
"35","New Mexico","2012","7.2","",,"Male"
"35","New Mexico","2012","23.0","",,"Female"
"35","New Mexico","2013","7.8","",,"Male"
"35","New Mexico","2013","24.3","",,"Female"
"35","New Mexico","2014","7.5","",,"Male"
"35","New Mexico","2014","25.7","",,"Female"
"35","New Mexico","2015","8.7","",,"Male"
"35","New Mexico","2015","24.7","",,"Female"
"35","New Mexico","2016","6.5","",,"Male"
"35","New Mexico","2016","23.0","",,"Female"
"35","New Mexico","2017","8.5","",,"Male"
"35","New Mexico","2017","21.3","",,"Female"
"35","New Mexico","2018","8.4","",,"Male"
"35","New Mexico","2018","22.3","",,"Female"
"35","New Mexico","2019","10.5","",,"Male"
"35","New Mexico","2019","23.5","",,"Female"
"35","New Mexico","2020","6.6","",,"Male"
"35","New Mexico","2020","18.6","",,"Female"
"36","New York","2011","9.7","",,"Male"
"36","New York","2011","27.4","",,"Female"
"36","New York","2012","9.7","",,"Male"
"36","New York","2012","28.6","",,"Female"
"36","New York","2013","10.8","",,"Male"
